area_id,day_of_year,temperature_2m_max_normal_mean,temperature_2m_max_normal_std,temperature_2m_min_normal_mean,temperature_2m_min_normal_std,precipitation_sum_normal_mean,precipitation_sum_normal_std,windspeed_10m_max_normal_mean,windspeed_10m_max_normal_std,cloudcover_mean_normal_mean,cloudcover_mean_normal_std
svalbard_arctic,1,-8.075,7.644562337592214,-12.7,8.325623099804602,1.8250000000000002,3.1731162390726673,14.0125,5.3205106271234275,82.25,20.108041509140897
svalbard_arctic,2,-8.34375,7.565973720105915,-12.29375,7.793199492720133,1.50625,3.3632263775527615,12.625,5.466808941238025,74.1875,26.28109269671513
svalbard_arctic,3,-7.5625,7.172900389661075,-12.16875,7.883799316742319,1.6187500000000001,3.1642205464642736,13.61875,4.8402780567511465,72.4375,37.14470576901461
svalbard_arctic,4,-8.14375,6.997901471155478,-12.84375,7.274702170306813,1.85,3.7132196272237925,14.45,5.021951811795889,75.0625,29.5555268379142
svalbard_arctic,5,-8.9375,6.2212404979500135,-14.25625,6.677022165606461,1.675,3.631069631206026,14.28125,6.466036266523719,81.8125,17.09666146747175
svalbard_arctic,6,-9.25625,5.947769189648614,-14.425,6.274870516592355,2.05625,3.417595402228493,13.925,5.881779775997511,85.3125,15.256555967845433
svalbard_arctic,7,-8.9875,6.349790022775031,-14.28125,6.1274484901955715,1.6624999999999999,2.4306034915907886,15.64375,5.687995399669964,77.4375,22.650882984996414
svalbard_arctic,8,-7.34375,5.183945569415894,-12.612499999999999,6.852724519002157,0.825,1.5119523802024983,14.70625,6.120617479742818,86.375,19.36964979893373
svalbard_arctic,9,-6.4125000000000005,4.226247350388601,-12.69375,5.395488084192816,1.55,2.2393451423723563,16.2625,4.955115202158943,88.8125,16.236661192088313
svalbard_arctic,10,-7.175,5.8474495865006535,-12.225,6.18702944338665,2.625,5.770788507647807,15.79375,6.71003912060131,88.6875,24.079642162346737
svalbard_arctic,11,-7.38125,5.142401352157051,-12.31875,6.28948527305693,0.975,1.360637105672682,15.8125,7.692756333070742,82.375,26.976224099504115
svalbard_arctic,12,-7.91875,6.462220335663794,-12.2375,6.177040823350073,0.95,1.515255753990065,13.525,4.898094867735141,73.875,29.216148502725908
svalbard_arctic,13,-8.21875,6.2840771000999025,-12.525,7.079500924029415,2.3000000000000003,6.537991536652011,11.8875,4.248588000736244,77.0,27.53422113177224
svalbard_arctic,14,-8.6,6.507021848229291,-14.33125,7.077920480856883,2.01875,3.300549196724691,13.9125,6.078143905283367,77.4375,30.406071213931384
svalbard_arctic,15,-10.04375,7.590166335463276,-14.4,7.900970404534707,1.14375,2.595372484506479,13.225,7.386970511199657,74.0,34.884571565856064
svalbard_arctic,16,-9.33125,6.646073402142551,-14.10625,6.8992239901793795,1.5125,3.296437470967711,13.875,5.299874212343786,82.625,21.81704226822081
svalbard_arctic,17,-8.525,5.211717567174952,-13.95625,6.646399401179559,1.0875,1.1882059305243906,13.6875,4.333878170876519,80.9375,20.843764055467524
svalbard_arctic,18,-9.26875,6.157241671397997,-13.99375,6.392023023529666,0.86875,1.0332594059576714,15.174999999999999,4.473998956936251,82.875,21.20023584774471
svalbard_arctic,19,-9.1625,7.248252662998625,-13.95,7.075874504257407,0.9750000000000001,1.462190138114739,13.6,4.940715197890551,79.4375,25.63843143928011
svalbard_arctic,20,-7.7625,6.764897141371281,-12.625,6.992710490217653,1.04375,1.9380294975395325,13.49375,6.266681072678477,81.75,24.850217973557765
svalbard_arctic,21,-7.625,5.691689848659476,-13.5125,6.288176736277907,0.7125,1.1757976016304847,14.525,5.006462490288594,74.25,29.60292778313208
svalbard_arctic,22,-6.61875,5.660532218793565,-11.887500000000001,5.36555371482447,2.51875,4.549464254173231,14.15,6.783804242458652,76.4375,34.72169110704911
svalbard_arctic,23,-6.525,6.02787967143782,-12.4125,6.561694394996869,1.09375,2.0014890290314695,13.8875,6.313042055934682,75.625,23.271943050233975
svalbard_arctic,24,-7.20625,5.09397928931793,-13.08125,5.659943315381642,0.8875,1.7492379293090272,12.8125,4.80178786148104,84.125,20.716740412848093
svalbard_arctic,25,-7.88125,5.366714544299891,-14.25625,5.755805040710349,0.5,0.8974036624247382,14.0875,4.224353994005079,76.1875,25.618271474346844
svalbard_arctic,26,-9.45,6.2324954873629865,-14.425,5.963052909374526,0.53125,1.16945500127196,15.4625,6.204286152867763,65.6875,29.12208497572475
svalbard_arctic,27,-10.6375,6.596248934053354,-14.6875,6.798124741426859,0.9,2.0503658210182882,14.9,7.639197165496734,73.6875,29.03266838121039
svalbard_arctic,28,-10.7625,6.365938003677593,-15.50625,6.755685876849711,0.675,1.4530427844125353,14.56875,6.021042960595227,80.875,22.600516218293187
svalbard_arctic,29,-11.3125,7.834017700601227,-15.65,7.788709777620424,1.4,2.733983662472522,14.987499999999999,6.291568431904189,80.375,30.56550343115585
svalbard_arctic,30,-10.74375,9.115479051225632,-14.85625,9.394748089579979,2.4875,6.230235415562827,14.325,6.572011361321079,76.9375,26.521610685124937
svalbard_arctic,31,-10.2375,8.9554359655649,-15.01875,8.79554574770662,2.08125,4.572995918068009,14.48125,5.303611191128802,78.1875,28.684998983208395
svalbard_arctic,32,-10.03125,7.286125513604608,-14.36875,7.256695184448635,1.75625,3.1851674471943645,14.38125,5.488438606136843,86.0,16.560998359599783
svalbard_arctic,33,-9.012500000000001,7.234535230406996,-13.05625,7.3214724156643065,1.35,2.0480885397527784,14.84375,6.39447352537069,82.75,26.93325082495613
svalbard_arctic,34,-7.91875,6.916282117824093,-13.13125,7.130471583282553,1.50625,2.045961469171239,16.48125,5.838061179307162,81.3125,28.597712612491698
svalbard_arctic,35,-6.7125,6.774449547134192,-12.125,7.259338812867189,1.1624999999999999,2.7502424135580004,16.50625,6.36044744233192,84.9375,19.457539241469703
svalbard_arctic,36,-5.81875,6.6289485088763005,-11.88125,7.404072640558483,3.03125,5.631189187610968,16.60625,7.3253412889776,85.5,21.232051243344344
svalbard_arctic,37,-6.925,6.246652436839004,-12.2875,6.418605767610283,1.54375,3.852266648783977,15.4625,5.492161080424839,80.3125,20.408229549212084
svalbard_arctic,38,-7.25,6.116425971649347,-11.375,6.447480127925948,2.78125,3.9229612539508976,18.19375,8.688188821612938,93.3125,6.06320872146094
svalbard_arctic,39,-7.481249999999999,6.476235403380578,-11.506250000000001,7.349691036590133,2.45625,3.820465722046637,15.54375,6.904584829420713,86.125,14.903578988506975
svalbard_arctic,40,-7.78125,6.7867732882914735,-13.3,7.10736706992587,1.7375,2.8078164707354594,13.11875,5.414452111402101,84.0625,15.716101085617048
svalbard_arctic,41,-8.1,6.718432356832458,-12.64375,7.348466393291414,1.8375,2.079382921285383,13.95,4.7556282445119695,89.375,13.768926368215254
svalbard_arctic,42,-8.0125,6.715938752946853,-12.61875,7.393079534267165,2.31875,2.820689927423195,13.60625,4.579005532500115,85.3125,15.107255431304086
svalbard_arctic,43,-9.06875,5.878063031305467,-14.6,6.46951827160776,1.25625,2.133219397999184,12.63125,4.079169645896086,86.4375,9.64689069078737
svalbard_arctic,44,-9.71875,5.402742359209811,-15.575000000000001,6.507585317663278,0.43125,0.6518882828624345,12.15625,4.422211927682043,77.5,26.68332812825266
svalbard_arctic,45,-9.80625,6.243980434519847,-14.78125,6.603960301717953,0.89375,1.338391447472176,11.9375,4.842158609545953,79.9375,22.10420397420666
svalbard_arctic,46,-7.96875,5.298014565224725,-14.3125,6.053965642452887,1.8625,3.0893095237177732,13.2,7.211842113265283,82.6875,21.53050161979511
svalbard_arctic,47,-8.86875,5.771275855475979,-14.0,6.475595210738032,1.55,3.522499112845878,11.96875,3.9176044976490414,78.1875,21.876071402333647
svalbard_arctic,48,-9.93125,6.985768270801239,-14.45625,6.666530206936739,1.14375,1.9325177877577222,14.0125,6.259166611192473,73.9375,35.066543884449175
