area_id,day_of_year,temperature_2m_max_normal_mean,temperature_2m_max_normal_std,temperature_2m_min_normal_mean,temperature_2m_min_normal_std,precipitation_sum_normal_mean,precipitation_sum_normal_std,windspeed_10m_max_normal_mean,windspeed_10m_max_normal_std,cloudcover_mean_normal_mean,cloudcover_mean_normal_std
yellowstone,1,-9.09375,5.242959564978543,-17.68125,5.382963093563495,0.9,2.0109699152399076,11.55,2.985743905070672,62.0625,35.32981507641009
yellowstone,2,-7.7,4.226424809063408,-16.79375,5.829633350391773,0.8062499999999999,1.344851292894497,12.9375,4.236330959686695,68.0625,29.07339849415613
yellowstone,3,-6.475,4.845547784650703,-14.2,5.6495427543592704,1.425,2.0084820138602186,13.8625,5.171315113198962,76.375,26.229436389929035
yellowstone,4,-6.75,4.735257824729998,-13.975,4.976678946178198,1.60625,2.332228905289244,14.98125,5.459941239000044,74.0,26.852684533704757
yellowstone,5,-6.65625,4.778000802288199,-14.40625,6.353525923978483,2.55,4.500074073464421,15.05625,5.5167585591540975,71.5625,31.402693621195407
yellowstone,6,-5.75625,4.040456863606721,-13.03125,6.570004439369377,1.70625,2.393176062613586,15.04375,6.033348296482366,82.5,21.765415992655264
yellowstone,7,-5.65,3.2800406501546084,-12.175,5.178609852074202,2.4375,3.9337641007055826,15.66875,7.269912310337725,83.5,17.58029199605816
yellowstone,8,-5.925,2.737273582721805,-13.88125,4.06861462908445,1.5875,2.2291627725822685,14.68125,5.263233321827943,81.375,18.81798784850991
yellowstone,9,-5.40625,3.659047007077116,-13.34375,4.5167789038945285,2.5,4.356145084819834,14.9375,5.402453146488177,79.4375,23.457674650314342
yellowstone,10,-6.45,4.051830861886184,-13.893749999999999,4.018369279529529,2.425,3.259140991120206,15.7375,5.63404827810341,78.0625,27.172213135235534
yellowstone,11,-7.0125,4.091760012512953,-14.837499999999999,5.105536210820564,3.35,4.511910164590306,15.4125,5.3441400929741105,82.625,21.372490106052997
yellowstone,12,-6.8125,5.240085877158886,-15.725,7.030457547936217,1.6875,2.255327027284513,14.55,5.6267219586540795,77.625,22.977887921506913
yellowstone,13,-5.98125,6.2419247832699805,-14.81875,7.670742575961383,1.59375,2.6719452963462156,15.25,7.6666376811046275,70.125,32.909725006447566
yellowstone,14,-5.925,5.133874430356344,-14.30625,6.181959640761172,1.0875,2.0748895552936464,14.943750000000001,5.665564843861555,62.0,37.32738047778511
yellowstone,15,-6.1875,4.5466287877210005,-16.1,7.829261352984286,0.5,0.6239658110292048,13.4,5.9131491891659,63.5625,29.198102107271747
yellowstone,16,-5.925,3.0909545451203257,-15.1,5.920360349393157,1.96875,3.207848448207407,14.39375,5.053509506603638,66.875,35.20771695712934
yellowstone,17,-5.75625,3.1447244182386895,-14.575,5.490901565316938,2.23125,2.825294969851231,16.25,5.946427498927402,68.25,28.831695521884708
yellowstone,18,-5.43125,3.831051857301508,-13.6875,5.676486589431883,1.8125,2.4867314558137017,16.43125,6.590773222215029,68.75,29.283670079642228
yellowstone,19,-5.34375,3.0914869669249243,-12.9375,5.688218819044617,2.91875,5.615124664689111,15.39375,5.3628933422174265,77.25,28.027367577661185
yellowstone,20,-5.99375,3.796747511577069,-14.1375,7.596479447744199,1.71875,2.3065757448361985,14.80625,5.237361772241186,68.125,29.560953976487294
yellowstone,21,-5.70625,3.2685305056962015,-13.649999999999999,5.643757613505385,2.025,4.028481930785674,14.14375,4.450163854661234,68.6875,35.47528482385072
yellowstone,22,-5.7625,2.610204334274745,-14.556249999999999,3.9869735807167483,0.7625,0.8476437931112337,13.3875,5.0222007128349615,73.25,20.738048767101176
yellowstone,23,-5.8,2.570862371526981,-14.6,5.001333155602947,1.3,2.451938009004306,12.675,3.351715978420606,80.0625,17.183204008566037
yellowstone,24,-6.6,3.0097618953443255,-14.662500000000001,5.701797962046709,1.0625,0.95,13.575,2.928594657283022,78.6875,25.81141543322773
yellowstone,25,-6.3374999999999995,3.196430300611396,-14.24375,6.393222322637206,1.2125,1.531393700740168,14.29375,4.186083093617071,72.25,32.31202046710584
yellowstone,26,-5.43125,3.6322112181608235,-13.61875,7.00154447247177,1.1,2.1156559266572623,13.525,4.727155592954393,70.25,29.37459219575085
yellowstone,27,-4.6875,4.146625133768424,-13.5375,4.807338140800999,1.6625,2.621418191234152,13.268749999999999,3.8004769437532437,68.5,29.22099701698535
yellowstone,28,-4.28125,4.45933010664158,-13.65,6.049132169162779,1.66875,2.0075586334318274,14.13125,4.003451635776308,68.9375,32.36143538225708
yellowstone,29,-4.375,5.154480251845637,-12.700000000000001,6.729635948548777,1.91875,3.6144559295510392,13.600000000000001,5.696314598053728,69.875,28.665600755376932
yellowstone,30,-4.14375,4.777861271880268,-13.575,6.169224694670582,2.1375,2.7509695260640985,14.7375,6.7753351700610835,72.1875,25.206397997333926
yellowstone,31,-5.33125,4.541177343670545,-13.94375,5.069775636061225,1.20625,1.821160344395847,15.7125,4.655301637201753,69.4375,24.99858329319217
yellowstone,32,-5.44375,6.166465086795405,-14.39375,5.375558110559311,1.19375,2.1928577245229572,16.16875,5.185456424783968,72.0625,25.872685081632586
yellowstone,33,-4.7375,5.192542729723079,-13.30625,5.934921369880706,3.01875,4.097026360666965,15.775,5.757603668193912,73.8125,28.64080713480913
yellowstone,34,-4.9375,4.327412621879268,-12.73125,6.456698717869165,4.05625,4.189187470938328,16.525,5.0947685586949545,81.5625,19.141468943979543
yellowstone,35,-4.8625,5.382177378471778,-12.731250000000001,6.307531873350569,2.5125,2.8874152224206804,17.5125,6.090415968278904,78.5,28.92058090702882
yellowstone,36,-3.9875,5.938784948679879,-11.75,5.425249610233002,2.71875,2.4500935356294735,18.14375,8.887141929026827,80.75,27.029613389761977
yellowstone,37,-4.73125,5.843825088644139,-11.95,6.381431396377043,2.60625,4.138835383695918,17.35625,6.9018807823182025,76.5625,25.282322546264087
yellowstone,38,-4.3,4.558216025303467,-12.018749999999999,6.008240868451708,3.7375000000000003,4.156581127160478,19.0625,6.977380119595988,78.625,20.340026220894273
yellowstone,39,-4.91875,4.438050435345082,-12.50625,5.8244849557707665,2.03125,2.613227570138761,18.63125,6.09072724174489,81.9375,16.21303487938023
yellowstone,40,-4.58125,4.421797334418061,-13.35625,5.6913933560537995,3.55,5.599523789275894,16.9,6.07552466870146,72.0,26.936963451733014
yellowstone,41,-5.35625,4.338812241462711,-13.3125,5.745360447062191,1.58125,2.658124338702011,16.1875,5.736883590707879,73.625,25.75752317285185
yellowstone,42,-5.5375,4.490267252625394,-15.125,5.930879642458894,0.98125,1.2161243083391324,15.424999999999999,5.589454356196139,73.875,21.706757780316558
yellowstone,43,-4.55,4.659470642322652,-13.956249999999999,7.153271396128255,1.25,2.500399968005119,14.3375,5.195109880134073,76.0,25.342980619229984
yellowstone,44,-3.25,3.3609522460160006,-12.7125,6.067385488549963,1.5250000000000001,3.0494808301304888,16.39375,6.312365510118478,65.125,28.867224782903307
yellowstone,45,-3.325,3.496760405480097,-11.174999999999999,4.15748321303486,2.125,2.1246176126540983,19.0125,5.03810480240338,78.0625,28.930880272354887
yellowstone,46,-3.6875,3.8092650209718943,-10.7,4.272079899377664,3.4375,3.4765643960668986,18.1375,5.60843115318357,71.0,31.954133796219025
yellowstone,47,-4.3125,4.045882680783844,-12.4375,5.923948570562261,3.1062499999999997,3.2715885540004366,19.20625,4.885552681120121,70.5625,25.630629462942707
yellowstone,48,-4.70625,3.6479160717684644,-13.675,5.631518445321831,1.9875,2.462755908868491,19.0375,8.317922416885922,72.5,24.497618931915266
yellowstone,49,-5.175,3.418674206959963,-13.94375,5.145997635703563,3.4875,4.095342883487698,19.025,6.326926584053272,77.0,26.695817400234567
yellowstone,50,-5.46875,4.481326998408693,-13.5,5.140946735119255,2.3625,2.6341032629720496,17.64375,6.104093571803543,83.0,23.449235950594776
yellowstone,51,-5.86875,4.419459808619148,-13.65625,6.09567811376771,3.0125,2.61658173959844,18.53125,6.8595158964269,79.3125,21.477798614693576
yellowstone,52,-5.49375,3.5320378914539785,-14.35,3.964341054954782,3.53125,5.603060919414197,19.15625,7.078603322690148,80.25,21.858636736997116
yellowstone,53,-6.18125,4.336237808669323,-15.55,4.737791327893902,1.75,3.278617594861184,18.1375,7.860354105679124,68.125,31.964303006113973
yellowstone,54,-6.05625,4.179787674033216,-15.75625,4.2481319423953865,1.5875,2.197839848578599,18.3875,6.592811742092038,68.4375,32.56986081231133
yellowstone,55,-6.25625,4.3709600394726404,-13.96875,5.965648190543366,2.4375,2.5796317566660556,18.86875,5.797783340783498,76.1875,22.589728491802052
yellowstone,56,-5.7875,4.408609002092761,-12.9125,4.735662572439046,2.86875,3.5619692587106924,21.81875,5.488195665851088,70.4375,25.400705370783175
yellowstone,57,-5.23125,4.008444211910651,-13.675,4.425757938854467,2.925,4.976946855251721,19.11875,6.995543224082029,69.1875,29.701220513642195
yellowstone,58,-4.4,4.740182837542592,-14.34375,4.629178292814683,1.975,2.3730430534091314,17.6125,4.309040883228348,68.3125,24.856169589594185
