area_id,day_of_year,temperature_2m_max_normal_mean,temperature_2m_max_normal_std,temperature_2m_min_normal_mean,temperature_2m_min_normal_std,precipitation_sum_normal_mean,precipitation_sum_normal_std,windspeed_10m_max_normal_mean,windspeed_10m_max_normal_std,cloudcover_mean_normal_mean,cloudcover_mean_normal_std
patagonia,1,1.675,3.319337283253993,-2.0,2.823709144606316,17.9375,20.23623400404993,15.38125,5.818386803917387,92.1875,10.527543239838376
patagonia,2,1.21875,2.9862392737354453,-2.3875,2.299239004540415,19.98125,14.05485532950565,17.76875,6.209317595356191,91.875,17.805897899291683
patagonia,3,1.21875,2.197337403920178,-2.38125,1.9048075143348913,21.2625,19.698726693198555,15.5375,5.04960394486538,96.875,4.22492603485552
patagonia,4,1.01875,2.6245555179242577,-1.6812500000000001,2.9184970447132548,21.150000000000002,22.620433240767074,16.8125,4.173228166939035,93.1875,16.191432919911687
patagonia,5,1.3312499999999998,1.9224008426964445,-2.0125,1.9700676807324835,26.4,15.276561567752521,18.1125,4.696789683744988,96.375,7.0981218173072635
patagonia,6,1.25,2.643230346879868,-2.18125,2.2349403422313836,24.325,14.866046324875128,17.2625,5.300550285897997,97.9375,4.090130397269345
patagonia,7,1.19375,2.888014023511659,-2.45625,1.8938386942926264,22.743750000000002,20.249509253312784,14.5125,4.730451000345175,92.5,11.949895397031728
patagonia,8,1.33125,3.5690743431128844,-2.5,2.846284127302356,25.05625,20.522149619374673,14.8125,5.472704998444553,92.875,13.696106502701172
patagonia,9,0.4,2.6981475126464085,-2.6999999999999997,2.5447986167867978,15.53125,11.68843980178706,16.8375,4.070032759900915,95.6875,8.814523999248816
patagonia,10,1.0875,2.4614020394888763,-2.6125,2.1481387292258387,19.306250000000002,21.079103989496325,17.825,6.557591021099135,91.3125,14.600085616187325
patagonia,11,1.1125,2.4306034915907886,-2.59375,2.078611315277582,22.59375,15.578252736855095,19.5125,5.597008129349108,97.8125,2.9488698400121574
patagonia,12,0.8437500000000001,2.6424657046024267,-2.3375,2.5208133608024217,24.9875,19.7610348919281,19.63125,6.177023959804592,96.625,6.053924347066128
patagonia,13,1.7375,2.4968980756130192,-1.95,1.9819182626939993,30.36875,23.623398534786087,18.0625,7.120849668403343,93.3125,14.613777745675485
patagonia,14,1.6375,2.5617376914898995,-1.73125,2.1840997382598317,23.1125,19.214330589432464,16.63125,5.9888472736134,94.75,8.888194417315589
patagonia,15,1.375,3.0063266622241835,-2.04375,2.230685619564831,29.35,25.241685099586093,16.29375,6.5090161827012425,92.5625,13.441075105809059
patagonia,16,1.6125,2.8274546857553706,-2.29375,2.5214992233457725,26.04375,23.53986600783162,16.74375,7.984649334817403,89.625,19.317953652841524
patagonia,17,1.5875,2.305898234239028,-1.7875,2.195715524986483,19.95,21.90649827486508,17.03125,7.1576270509156865,95.625,7.032069396699664
patagonia,18,2.85625,2.4738549539803927,-0.44375,2.2002935410228033,14.025,13.373032565577638,17.48125,7.092363851354497,88.625,16.812197952677096
patagonia,19,3.7437500000000004,3.591836809581786,-0.44375000000000003,2.336940663916537,18.99375,20.58985085748154,17.06875,7.164423098431117,85.0,22.51518006442172
patagonia,20,4.275,3.854261710539819,-0.35625,2.092197807729151,16.40625,20.63800600025755,15.56875,6.800462606813354,82.75,23.35380054723428
patagonia,21,3.4125,3.935458465456513,-1.16875,2.0151819603532912,15.50625,16.097762525684534,15.775,6.100437142806517,82.5625,25.434802273001193
patagonia,22,2.1375,3.0534952649927805,-1.03125,2.6479473182070676,19.8375,17.915426313654944,15.20625,7.03377269559753,89.75,21.349473061413015
patagonia,23,1.98125,2.5962071694428905,-1.9625,2.358777932178723,25.30625,17.14174120871817,17.79375,5.417806290372516,95.3125,7.863152463653918
patagonia,24,1.075,1.7437507467142965,-2.6375,1.724287292381019,29.475,25.0204050060479,18.81875,5.068230296004053,94.0,10.295630140987003
patagonia,25,1.325,3.039627170120266,-2.4375,1.9441793470082263,26.225,27.95228076561911,16.6125,4.43183558660141,93.375,10.301294417046176
patagonia,26,1.89375,2.302598170183702,-2.3937500000000003,1.6134719293085535,17.56875,15.809605466298011,16.33125,5.9442654438262315,94.0625,9.553140844769327
patagonia,27,1.55,2.638939180807318,-1.475,1.8112610708196284,21.93125,16.889433333695163,18.1125,7.083772535403246,90.25,23.18476511274879
patagonia,28,2.0,2.6640820808175816,-1.28125,1.9627255709004934,20.26875,21.923768494490176,17.5,5.453194782266018,91.0,17.621956001912316
patagonia,29,2.00625,2.9936530081713433,-1.3,2.848859420891104,30.674999999999997,22.98261661923347,17.9875,4.5672566528862095,95.4375,8.56324510140091
patagonia,30,0.9812500000000001,3.1515538495584474,-1.7875,2.686230320231929,22.93125,13.995462062159053,18.18125,4.760842887556782,94.125,12.148388096094617
patagonia,31,1.51875,2.932170697623179,-2.43125,1.7947028537708782,20.96875,18.541043435218707,18.73125,4.069024248309825,91.375,14.559647431628738
patagonia,32,2.1375,3.0622159732237484,-1.525,2.5973062969160954,19.275,13.237195070457084,18.34375,6.390093243972787,97.5,3.8643671323171853
patagonia,33,3.0875,3.047813423860894,-0.60625,3.0411552081404856,17.09375,17.00350821644365,16.9875,4.8059511718978865,95.125,7.491105837369187
patagonia,34,2.76875,3.9651345080169307,-0.8125,2.974978991522461,18.18125,14.30049969989394,14.81875,5.654404625304654,85.5,24.873010808236838
patagonia,35,3.3874999999999997,4.93205501456205,-0.6625,3.882589342178748,21.025000000000002,25.21389828381694,16.325,9.264736009910553,78.5625,29.454979771395756
patagonia,36,2.53125,4.488016451247328,-2.11875,1.9319139904940559,18.0,14.444883754003238,16.6625,6.266724290515208,91.4375,17.177383386301887
patagonia,37,2.46875,3.225258387581787,-1.51875,2.2145635386384077,18.3125,16.74116184737487,15.94375,6.47734191882236,86.6875,23.93802762690917
patagonia,38,2.0749999999999997,2.737760642082016,-1.41875,1.8758886782891289,20.88125,18.924348293490407,16.0625,6.67521535233134,88.9375,22.430540935667754
patagonia,39,1.9375,3.2116195291472494,-1.45625,2.508909125496577,23.6625,18.574530052377277,16.75,6.52533524043018,92.0625,12.787852308603924
patagonia,40,1.975,4.283067436623742,-1.2874999999999999,2.7417451863122997,22.11875,18.79326896347023,16.5,5.276867757802287,87.4375,19.808983652205214
patagonia,41,2.30625,4.286018937584543,-1.03125,3.121264433954077,16.75625,15.877068106759092,16.18125,5.677114143647281,87.5,19.148542155126766
patagonia,42,1.79375,2.9392671989233414,-2.58125,1.8847524152170931,24.81875,14.538694061022126,16.775,4.155558526439817,94.125,8.808140174482542
patagonia,43,0.8999999999999999,1.8275666882497068,-2.375,1.7307031326409892,13.075000000000001,9.516687098635394,17.975,5.169461609619838,93.875,7.6146788069710025
patagonia,44,2.39375,3.320335073452678,-1.875,2.0121298831503562,26.2625,17.534190409977114,17.96875,6.052406546159966,91.8125,15.462723994605005
patagonia,45,1.36875,3.2084718584813343,-2.025,2.5759140772419666,25.11875,19.828639850815115,17.2125,4.195215528829637,90.5625,20.026544884228034
patagonia,46,2.025,3.8651433781081566,-1.9812500000000002,2.7520219839238202,24.325,18.844610193191407,17.45,6.540132516496385,95.0625,6.607760588883352
patagonia,47,1.075,3.648104530666119,-2.10625,3.0703894975502157,18.40625,17.2734659232014,17.16875,5.767462613662962,91.75,12.24472675617277
patagonia,48,1.8375000000000001,2.309653653689228,-2.56875,1.5877526045745707,25.53125,20.187478586159955,17.325,6.179266407376634,96.5,9.143303560529969
patagonia,49,1.3125,2.3770780382646253,-1.86875,1.9754218958659606,26.09375,18.916006229293398,18.68125,6.357800327157185,97.25,5.483308003994181
patagonia,50,1.65,3.067028964106252,-1.7125,1.9626088080239865,22.9,18.970292564955344,17.49375,7.899153435653722,96.875,5.289927535735565
patagonia,51,2.29375,2.9670341532693327,-1.1875,2.245254254347749,20.13125,18.2961824342311,16.36875,6.474433694669107,89.75,22.05901176390275
patagonia,52,2.8375,3.7067281169966235,-1.04375,2.466027507281025,22.43125,23.12801241640391,14.88125,6.849060154502951,85.9375,26.43600764109437
patagonia,53,2.11875,4.542131474686013,-1.925,2.7939219745726613,17.66875,18.456136061844944,17.56875,6.450397274587047,87.9375,21.60700118017306
patagonia,54,2.2875,3.2633060945407295,-1.91875,2.7298885813649365,17.75,17.240030935780442,16.74375,6.590899660390328,89.4375,21.118613433020013
patagonia,55,3.0,3.6558628712430297,-1.9375,2.981917727458847,16.39375,21.047009882641287,16.425,5.541900997551894,83.0625,19.30964784764342
patagonia,56,2.4375,2.7770187851963364,-1.35625,2.592031056912706,18.6875,22.39082773518359,15.674999999999999,5.565908131952353,89.625,19.259196937221102
patagonia,57,3.275,3.156052386552965,-0.7,2.109028212234251,14.325,21.998712083513738,15.6125,7.097123830585646,80.625,25.28471211358094
patagonia,58,3.73125,3.848933835059609,-0.9874999999999999,2.4995666291046,14.075,17.021927035444605,14.98125,5.325438166636306,87.0,21.963606261267753
patagonia,59,3.23125,2.271187281284101,-1.19375,2.1659389803654827,18.71875,16.593943423229252,15.918750000000001,5.915766363428045,97.8125,3.1668859573193733
patagonia,60,2.175,2.6652079343520896,-1.89375,2.6441050785977978,19.35625,16.91783945031595,15.625,6.142366536333261,92.0,12.521980673998817
patagonia,61,1.86875,2.2910605258991597,-1.4,2.852133704205795,26.0375,24.75681387685688,15.24375,5.6077290412429885,89.375,21.33190099358236
patagonia,62,1.95625,4.217577306147847,-1.6875,2.7480599217144692,34.05,21.943017112512127,15.475,4.288200865942111,90.125,20.784208749272445
patagonia,63,1.24375,2.9534090471859806,-1.90625,2.527572946523997,26.137500000000003,24.430714957473786,14.8,5.020225758535831,94.9375,9.39126367073853
patagonia,64,1.8125,3.234166559306019,-2.05625,2.5762941731616493,20.83125,16.181047298202508,16.33125,5.920441284228735,92.375,14.619051496819711
patagonia,65,1.7,2.9284808348357,-2.24375,2.687990265359357,20.1,24.075658523357845,13.79375,5.260731096213402,86.5625,23.226332039304012
patagonia,66,1.30625,3.002769554927584,-2.66875,1.7560253415027927,19.0,18.665440435914356,14.70625,5.072076333547567,93.125,8.95079139890248
patagonia,67,0.8812499999999999,2.1002281622084142,-2.3375,2.058114023404275,24.2375,18.602432636620403,16.0,5.460158727851538,95.5,12.57510768674898
patagonia,68,1.64375,3.019485331421013,-2.325,2.327373340628157,23.099999999999998,17.531229278062618,16.975,5.7665125220246125,94.25,8.96288643983251
patagonia,69,1.3875,2.5804069446503974,-1.56875,2.4305606349153273,25.09375,23.489131351896916,16.45,5.9942194376471285,94.125,12.290240030202828
patagonia,70,0.9750000000000001,2.4594037217721425,-3.0,1.8384776310850237,20.25,17.238716116153583,15.95625,5.621739795946921,93.5625,8.748095030729075
patagonia,71,0.9812500000000001,2.494853035083764,-2.9875,2.452719579025155,22.975,22.401354125736834,17.46875,7.512453549495886,91.9375,10.207636030606366
patagonia,72,0.11874999999999994,2.3566130356933863,-2.69375,1.9824122511055395,23.2375,23.641598225726334,15.6,7.470296736631907,93.875,11.563592290748868
patagonia,73,1.14375,2.7770412912546574,-2.875,2.0498780451529304,20.8375,22.482107700717624,14.5125,6.1990187395533285,87.6875,19.550682000039455
patagonia,74,1.3187499999999999,2.502323919879279,-2.1375,2.7187926241869445,18.5375,16.532548704500062,16.00625,6.353945624570609,94.0625,10.84723467064302
patagonia,75,1.44375,3.271894201631016,-2.2375,3.3529837458597975,19.78125,17.19399968012097,15.24375,5.742934064279918,91.5,14.278188493876478
patagonia,76,0.9125000000000001,3.2921877224727023,-3.225,2.3979157616563596,24.31875,19.269361475323116,17.73125,6.551917658212747,92.125,14.504596972454399
patagonia,77,-0.03125000000000003,2.8337769260594006,-3.88125,1.94669591872999,18.65625,22.312327496998904,17.6625,5.431006659297457,93.0,9.186947262284681
patagonia,78,0.1875,3.6578454496237716,-3.81875,2.344985785315837,19.625,16.888872076015023,17.04375,8.262604008422526,94.625,7.684399781375251
patagonia,79,-0.45625000000000004,1.9953174350630696,-3.26875,2.3652255001725875,11.31875,14.57720680834752,15.975,4.547746694792928,92.375,10.058992659970151
patagonia,80,0.55625,2.0198906736091766,-2.4312500000000004,2.6365934460966867,16.69375,12.721345251191007,18.88125,5.305496363835025,97.9375,3.623419195548133
patagonia,81,0.75,1.8586733620156788,-2.925,2.8806249321978727,25.91875,24.97799614994499,16.46875,5.012480257650233,93.1875,10.271116459924567
patagonia,82,1.3125,3.2329295280493406,-2.8375,3.243840316661719,17.05625,16.624478688568452,16.41875,5.248773666295777,93.75,12.002777456350119
patagonia,83,1.84375,3.268020552770948,-2.54375,2.6022986633615544,20.475,18.105818585931615,17.825,5.306285580956482,95.375,7.320063751999246
patagonia,84,1.2625,2.9495479879692303,-1.85625,2.8045127324843198,13.375,10.91674554678881,17.925,6.8963275250914045,93.8125,8.051656144338672
patagonia,85,2.825,3.2967660921980295,-2.04375,2.848149984346564,17.8875,19.574400799683925,18.775,7.176582287783882,92.625,11.898879499067688
patagonia,86,1.875,2.549379009353716,-2.29375,2.3569666240035447,22.4125,20.870102219842302,17.537499999999998,6.6202593101277625,92.9375,12.255440968538554
patagonia,87,0.9375,3.560313656594505,-2.4,2.9136460549169887,17.40625,17.661010493928895,16.4125,5.628484106163341,91.3125,18.223496737271184
patagonia,88,0.14375,3.6573157278711026,-3.0,3.252486228512992,22.1375,21.01656093021247,15.975,6.580729442850542,90.75,17.544229820656135
patagonia,89,-0.38125000000000003,3.179982966411403,-3.725,3.5009522514119875,20.1,20.09434414621852,16.0875,5.961305785368393,89.9375,19.150174063612756
patagonia,90,0.8125,3.947129758866984,-3.1125,3.0836936726378426,18.8625,18.382450870327386,16.73125,6.787117085577155,85.625,29.87055406248769
patagonia,91,0.83125,4.0119353185214734,-2.78125,3.101874433306416,22.23125,18.357513221203646,17.2125,6.915188597090706,81.75,32.456124229488644
patagonia,92,0.7687499999999999,3.3779123237092263,-3.7375,2.9355010929425096,23.981250000000003,26.91765761849769,17.45,6.46333247378368,93.6875,9.727752395423447
patagonia,93,-0.28750000000000003,2.8018743726298654,-4.63125,3.5673928388483747,27.23125,17.899300498436617,17.0125,5.816972293785374,91.4375,21.506491268141964
patagonia,94,-0.55,3.00266548253381,-4.475,1.9944924166313591,22.59375,23.275007160757937,14.8875,5.390593659329183,93.3125,11.892399533595675
patagonia,95,0.13124999999999995,3.8534346151626,-4.475,2.989202792273106,19.2125,25.13186224695655,15.9125,7.697607853526097,88.0625,17.864186705995508
patagonia,96,0.6,4.224373720841154,-4.31875,3.097572974658278,19.28125,19.023326689444552,16.11875,7.941722630093129,87.1875,24.78768175256949
patagonia,97,0.65,3.098601835236876,-3.55625,2.551592639901597,19.525,22.195750344003542,16.43125,6.131527134409503,84.4375,30.495833048686062
patagonia,98,0.40625,2.652412423939133,-2.80625,2.677179797224435,16.9875,16.08870721966187,16.1375,6.485869255543162,96.125,7.191430084946018
patagonia,99,0.36875,3.5222566156750514,-2.88125,3.4072899788541626,17.825,18.03284041224048,16.40625,6.895067681562911,87.875,20.277656011810965
patagonia,100,-0.13125000000000003,2.570011348872478,-3.60625,2.34050386313147,14.85625,13.91263065227661,15.54375,5.037455541573873,88.1875,16.857120157369703
patagonia,101,-0.63125,2.350239349513151,-3.9,2.267744841613947,14.31875,16.21444700465195,14.15,4.403029260255566,88.8125,12.570965224145151
patagonia,102,0.23125,1.9784568902724837,-4.375,1.9320110420664443,18.875,18.078845833367424,16.2375,7.052269138369579,82.5625,29.037834515220542
patagonia,103,0.725,3.003886371574886,-3.375,1.9716321495992433,19.8375,28.84239645614305,14.56875,7.160234516643524,80.4375,26.70073344810338
patagonia,104,0.6249999999999999,2.7929673586826373,-2.6125,3.2938073208168483,16.4625,22.038538215287026,14.6125,6.41683982450344,88.6875,19.472095418829483
patagonia,105,1.5062499999999999,3.2762720176037483,-2.2125,3.194135250736888,22.00625,23.202656995841377,16.26875,7.073774923381904,87.875,24.843174783697293
patagonia,106,0.59375,4.188312110305694,-3.2125,4.096807700311711,15.125,13.020419860101798,13.8625,4.80400874270645,92.3125,11.858716906422325
patagonia,107,0.5,4.278473247939425,-3.36875,3.156732223888072,26.05625,17.314501388527866,17.35,5.428689221779662,96.1875,5.787558495024768
patagonia,108,0.006249999999999978,3.082092092502537,-3.15,2.5091831340099513,26.45625,21.52446573088401,17.8375,5.154140730196127,95.9375,8.706080250797907
patagonia,109,-0.32499999999999996,2.0667204294082286,-4.18125,2.0849360501783583,29.23125,16.151603377580404,16.28125,5.1339677638255585,97.8125,2.613267431141843
patagonia,110,-0.75,2.513165334791963,-3.875,2.1139221051558796,29.45625,26.138961181857756,16.41875,5.431662575430597,92.875,12.574444984438347
patagonia,111,-1.09375,2.252544857119017,-3.96875,2.3848742105192886,19.86875,24.740943629269008,14.9875,4.063639583755758,87.9375,19.70945204717777
patagonia,112,-0.6000000000000001,2.5573423705088847,-4.2,2.318045153428495,23.25625,27.968195478674225,15.01875,6.608804102609387,91.125,12.84717867860488
patagonia,113,-0.375,2.4362539550164577,-4.2375,1.674465088717389,20.44375,24.885684472536955,12.50625,5.178090864401667,89.3125,16.061211037776697
patagonia,114,-0.24375,2.8811962214793123,-3.63125,1.966966785010193,12.9875,12.26310863253414,14.39375,6.2285866508114545,93.4375,8.350399192054633
patagonia,115,-0.60625,2.4756059864202946,-3.50625,2.5449214133249773,12.925,11.297226798348936,14.03125,5.344370090727875,93.0,12.858201014657276
patagonia,116,-0.2875,2.3573643474581236,-4.73125,2.5577903875545918,21.7375,26.338004859897797,14.5625,6.805279813007936,82.625,25.811818998280614
patagonia,117,-1.35625,2.883046710223983,-4.5125,2.2659435120938034,20.037499999999998,28.931433309349423,13.5625,7.8913349103093235,84.375,22.624102192131296
patagonia,118,-1.025,2.685640829795873,-4.00625,2.4430769533520635,23.1875,23.564150030643297,15.39375,7.156765447230101,86.625,25.599153631842338
patagonia,119,-1.26875,2.718263845422908,-4.91875,2.729644360229613,22.05,20.378060097402145,14.725,4.805344247120423,83.25,28.330195904723283
patagonia,120,-1.24375,3.0053216688623086,-5.45625,2.713415744039236,10.225,7.646306297814651,14.14375,4.4166305029966,86.375,16.140528698486513
patagonia,121,-1.9625,2.275924720489088,-4.93125,2.361276138023675,14.25,15.506987672229144,13.231250000000001,3.555225028039716,86.5625,18.198786589587048
patagonia,122,-1.29375,2.228443028962898,-4.975,2.217656420638688,16.65,15.709063201434597,14.8875,5.899929378108408,89.125,19.404037380572802
patagonia,123,-1.4125,2.403018934590404,-5.4375,2.1064583230310223,23.18125,24.841852286011203,13.8875,5.691382374549555,87.4375,13.19580109984485
patagonia,124,-2.64375,1.4090037851853578,-4.99375,1.7570690557478572,17.46875,19.69134221766849,15.00625,4.820299956088487,90.625,14.013683788830587
patagonia,125,-1.04375,2.7082512808083377,-4.7875,2.0755320603000413,17.75625,20.346300851342324,14.01875,6.642009610552115,86.5,22.7976606987062
patagonia,126,-0.09375000000000008,3.1113702769037306,-4.75,2.962206384887229,10.8,16.593613229191526,12.625,5.5727312274443435,81.6875,20.460429288425665
patagonia,127,-0.39999999999999997,3.6740531660098044,-4.15,3.0263289092011574,8.61875,12.40646169004953,13.4625,6.06353857083469,83.5625,22.954937740422356
patagonia,128,-0.42499999999999993,2.5764316408552355,-3.9625,3.1432202171234094,14.375,14.463724739268697,14.13125,5.05380632131202,88.875,17.161487891982638
patagonia,129,-0.7125,1.5392097539538485,-3.64375,2.380187317558571,19.16875,21.609279449656192,14.575,4.9839074362726015,88.5,15.79029237643602
patagonia,130,0.13125000000000003,2.833541659007916,-4.01875,1.582074060634752,15.40625,18.278565543645193,14.74375,5.871963754429461,90.3125,15.856518112961197
patagonia,131,-0.475,1.736471518146305,-4.69375,2.4836716771747427,18.925,15.667652451255526,14.91875,4.266492509466451,86.9375,21.98323224641909
patagonia,132,-1.93125,2.69139833543829,-5.90625,2.3948468983771525,21.28125,22.17639041112567,14.80625,6.373640377889756,88.9375,17.93495190960935
patagonia,133,-1.73125,2.7975510123439515,-5.13125,2.250546229992473,16.1,15.485649270641943,14.1,4.491324971542362,92.0,13.500617269838688
patagonia,134,-0.81875,2.66263497310465,-5.14375,2.390249289648815,12.793750000000001,15.55898320371011,13.3875,4.786491408119312,91.125,12.131913836379377
patagonia,135,0.012499999999999956,3.1755052091491414,-4.675,2.2188585654190156,17.60625,20.44079152903168,13.9,5.908299247668485,89.8125,15.162316225871736
patagonia,136,0.30000000000000004,2.9592791915149426,-3.45625,2.8723901197434865,12.587499999999999,17.266842019701617,12.9625,4.820079529081098,84.8125,24.166695402281768
patagonia,137,-0.006249999999999856,4.0438379047632464,-3.925,2.7267807637089807,17.34375,24.81271095628206,12.0625,4.47718289403802,89.625,15.97863156426941
patagonia,138,-1.40625,3.8074433679307695,-4.59375,2.759340198912293,16.81875,24.39863981864563,12.9,4.290609902255545,83.0,20.162671780628017
patagonia,139,-1.44375,3.8616004885712,-4.175,3.3461420571557725,12.30625,15.913745368915096,13.2125,4.239162653166307,86.1875,21.463826157825014
patagonia,140,-0.70625,4.053881884482247,-4.86875,3.1731621977663442,19.45625,23.359051600325444,14.2875,5.710910610401812,84.875,24.76253891129367
patagonia,141,-2.35625,3.520789447458245,-5.5625,2.891798748184251,17.11875,14.986670466339968,14.425,5.541179176553189,91.5625,12.93042278246668
patagonia,142,-2.48125,2.9802055298250827,-5.3,3.088904876057749,19.43125,17.212813783148107,14.7625,5.161120679335706,96.5625,5.44020526573523
