area_id,day_of_year,temperature_2m_max_normal_mean,temperature_2m_max_normal_std,temperature_2m_min_normal_mean,temperature_2m_min_normal_std,precipitation_sum_normal_mean,precipitation_sum_normal_std,windspeed_10m_max_normal_mean,windspeed_10m_max_normal_std,cloudcover_mean_normal_mean,cloudcover_mean_normal_std
scottish_highlands,1,5.28,3.0,-0.76,2.5,2.56,3.0,14.16,5,62.32,12
scottish_highlands,2,5.25,3.0,-0.79,2.5,2.55,3.0,14.14,5,62.28,12
scottish_highlands,3,5.22,3.0,-0.81,2.5,2.55,3.0,14.12,5,62.25,12
scottish_highlands,4,5.19,3.0,-0.84,2.5,2.54,3.0,14.11,5,62.22,12
scottish_highlands,5,5.16,3.0,-0.86,2.5,2.53,3.0,14.09,5,62.18,12
scottish_highlands,6,5.14,3.0,-0.88,2.5,2.53,3.0,14.08,5,62.16,12
scottish_highlands,7,5.11,3.0,-0.9,2.5,2.52,3.0,14.07,5,62.13,12
scottish_highlands,8,5.09,3.0,-0.92,2.5,2.52,3.0,14.05,5,62.11,12
scottish_highlands,9,5.07,3.0,-0.94,2.5,2.52,3.0,14.04,5,62.09,12
scottish_highlands,10,5.06,3.0,-0.95,2.5,2.51,3.0,14.03,5,62.07,12
scottish_highlands,11,5.04,3.0,-0.96,2.5,2.51,3.0,14.03,5,62.05,12
scottish_highlands,12,5.03,3.0,-0.97,2.5,2.51,3.0,14.02,5,62.04,12
scottish_highlands,13,5.02,3.0,-0.98,2.5,2.5,3.0,14.01,5,62.02,12
scottish_highlands,14,5.01,3.0,-0.99,2.5,2.5,3.0,14.01,5,62.01,12
scottish_highlands,15,5.01,3.0,-0.99,2.5,2.5,3.0,14.0,5,62.01,12
scottish_highlands,16,5.0,3.0,-1.0,2.5,2.5,3.0,14.0,5,62.0,12
scottish_highlands,17,5.0,3.0,-1.0,2.5,2.5,3.0,14.0,5,62.0,12
scottish_highlands,18,5.0,3.0,-1.0,2.5,2.5,3.0,14.0,5,62.0,12
scottish_highlands,19,5.0,3.0,-1.0,2.5,2.5,3.0,14.0,5,62.0,12
scottish_highlands,20,5.01,3.0,-0.99,2.5,2.5,3.0,14.0,5,62.01,12
scottish_highlands,21,5.01,3.0,-0.99,2.5,2.5,3.0,14.01,5,62.01,12
scottish_highlands,22,5.02,3.0,-0.98,2.5,2.5,3.0,14.01,5,62.02,12
scottish_highlands,23,5.03,3.0,-0.97,2.5,2.51,3.0,14.02,5,62.04,12
scottish_highlands,24,5.04,3.0,-0.96,2.5,2.51,3.0,14.03,5,62.05,12
scottish_highlands,25,5.06,3.0,-0.95,2.5,2.51,3.0,14.03,5,62.07,12
scottish_highlands,26,5.07,3.0,-0.94,2.5,2.52,3.0,14.04,5,62.09,12
scottish_highlands,27,5.09,3.0,-0.92,2.5,2.52,3.0,14.05,5,62.11,12
scottish_highlands,28,5.11,3.0,-0.9,2.5,2.52,3.0,14.07,5,62.13,12
scottish_highlands,29,5.14,3.0,-0.88,2.5,2.53,3.0,14.08,5,62.16,12
scottish_highlands,30,5.16,3.0,-0.86,2.5,2.53,3.0,14.09,5,62.18,12
scottish_highlands,31,5.19,3.0,-0.84,2.5,2.54,3.0,14.11,5,62.22,12
scottish_highlands,32,5.22,3.0,-0.81,2.5,2.55,3.0,14.12,5,62.25,12
scottish_highlands,33,5.25,3.0,-0.79,2.5,2.55,3.0,14.14,5,62.28,12
scottish_highlands,34,5.28,3.0,-0.76,2.5,2.56,3.0,14.16,5,62.32,12
scottish_highlands,35,5.32,3.0,-0.73,2.5,2.57,3.0,14.18,5,62.36,12
scottish_highlands,36,5.35,3.0,-0.7,2.5,2.58,3.0,14.2,5,62.4,12
scottish_highlands,37,5.39,3.0,-0.67,2.5,2.58,3.0,14.22,5,62.45,12
scottish_highlands,38,5.43,3.0,-0.63,2.5,2.59,3.0,14.25,5,62.49,12
scottish_highlands,39,5.47,3.0,-0.59,2.5,2.6,3.0,14.27,5,62.54,12
scottish_highlands,40,5.52,3.0,-0.56,2.5,2.61,3.0,14.3,5,62.59,12
scottish_highlands,41,5.56,3.0,-0.52,2.5,2.62,3.0,14.32,5,62.65,12
scottish_highlands,42,5.61,3.0,-0.47,2.5,2.63,3.0,14.35,5,62.7,12
scottish_highlands,43,5.66,3.0,-0.43,2.5,2.64,3.0,14.38,5,62.76,12
